NU_ANO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_ESCOLA,NU_NOTA_REDACAO,TP_ST_CONCLUSAO
2019,444.8,462.1,545.9,566.7,2,520,2
2019,575.8,542.3,554.0,666.7,1,560,3
2019,390.7,496.9,524.0,457.6,1,320,3
2019,476.0,554.3,436.6,513.1,1,280,1
2019,458.2,452.8,525.5,526.4,1,400,1
2019,495.2,488.6,546.6,404.6,1,340,1
2019,591.9,645.4,547.2,727.5,3,720,2
2019,392.5,459.2,537.3,458.8,2,480,2
2019,617.7,643.0,641.2,643.7,2,700,2
2019,547.2,545.3,568.3,716.3,1,940,1
2019,358.1,545.9,541.8,521.3,1,580,1
2019,450.2,400.8,426.2,381.0,2,480,2
2019,481.4,587.0,539.1,485.5,1,580,1
2019,368.4,354.6,433.7,418.2,1,320,1
2019,496.2,551.6,496.4,428.9,1,580,1
2019,456.2,505.0,436.9,441.1,2,820,2
2019,594.0,534.1,600.0,706.9,1,600,1
2019,469.0,472.4,501.5,434.4,2,620,2
2019,608.3,578.7,601.4,563.7,1,880,3
2019,364.2,497.8,513.4,486.3,1,480,3
2019,429.3,471.9,531.1,422.5,1,560,1
2019,564.6,629.4,608.4,742.8,1,980,1
2019,576.6,599.8,573.6,628.3,1,560,3
2019,583.2,474.6,562.3,502.7,1,620,1
2019,420.2,506.6,516.9,612.5,1,560,3
2019,430.4,486.0,521.9,540.3,2,580,2
2019,452.2,524.3,531.2,518.3,2,460,2
2019,479.1,490.1,533.2,552.0,1,560,1
2019,610.8,633.7,585.8,751.6,1,700,1
2019,436.5,552.9,572.4,562.8,1,540,1
2019,594.3,547.6,558.8,591.3,2,820,2
2019,505.3,495.6,495.5,427.6,2,700,2
2019,374.5,382.3,414.7,364.5,2,220,2
2019,497.7,513.5,544.2,445.3,1,660,3
2019,617.1,592.7,586.5,598.3,1,540,1
2019,530.6,573.8,534.6,501.4,2,860,2
2019,347.1,445.3,531.5,419.9,2,400,2
2019,401.3,397.8,491.2,385.1,2,400,2
2019,388.0,513.8,484.3,459.6,1,340,1
2019,384.6,520.0,515.3,429.2,1,580,1
2019,574.9,643.2,573.0,626.3,1,840,1
2019,552.5,567.7,537.5,483.7,1,660,3
2019,399.5,423.8,437.4,428.4,1,500,1
2019,505.4,507.9,576.5,643.2,1,700,3
2019,388.2,486.8,463.5,458.2,1,720,3
2019,575.9,589.7,606.3,617.7,1,760,3
2019,486.4,512.8,520.2,385.1,2,580,2
2019,605.2,628.0,663.9,804.1,3,920,2
2019,587.4,565.7,581.5,557.8,3,600,2
2019,464.4,584.8,509.9,391.3,1,580,1
2019,512.4,432.3,511.4,441.6,3,620,2
2019,573.0,495.4,509.1,469.4,1,560,1
2019,426.8,442.6,555.6,395.6,1,600,1
2019,380.4,528.5,507.4,441.0,1,520,1
2019,385.9,499.5,522.1,601.9,1,900,1
2019,536.4,551.5,574.4,619.6,1,600,1
2019,412.9,519.3,534.3,446.0,1,620,1
2019,375.9,367.3,522.1,389.8,2,220,2
2019,533.6,576.0,586.2,639.8,1,660,1
2019,625.3,653.2,602.8,729.3,1,940,1
2019,477.7,538.8,548.0,500.4,1,540,1
2019,537.8,436.2,578.5,461.0,1,540,3
2019,443.0,469.6,538.4,418.1,1,320,1
2019,585.8,558.4,590.1,769.3,1,940,1
2019,550.4,556.3,589.1,486.3,2,800,2
2019,488.4,442.3,528.5,456.2,1,560,1
2019,422.8,423.6,515.2,429.1,2,460,2
2019,520.0,538.5,548.0,445.6,1,520,1
2019,460.9,438.1,413.7,427.3,2,240,2
2019,546.9,554.5,595.7,510.4,1,600,3
2019,376.1,504.8,440.2,412.1,1,400,1
2019,405.9,429.1,420.7,436.4,2,280,2
2019,527.2,631.7,613.1,606.5,1,760,1
2019,416.8,387.1,528.2,509.8,3,500,2
2019,663.9,614.4,648.3,631.5,1,840,1
2019,568.3,590.9,576.9,635.2,1,380,1
2019,481.7,604.8,577.0,595.5,1,520,1
2019,525.8,546.8,546.4,478.9,1,360,1
2019,627.5,612.3,581.3,645.9,1,840,1
2019,420.4,455.1,518.5,485.0,2,360,2
2019,614.8,585.1,572.5,670.5,1,880,1
2019,582.4,545.1,551.1,666.7,1,840,1
2019,476.8,547.7,503.8,458.6,1,520,1
2019,669.0,657.1,612.8,868.1,2,880,2
2019,467.1,409.2,505.8,425.8,2,660,2
2019,500.2,437.7,524.7,447.4,1,480,3
2019,402.0,472.3,507.9,391.2,2,540,2
2019,481.0,436.7,581.6,594.3,1,600,3
2019,368.1,548.8,534.7,586.4,2,640,2
2019,369.4,376.7,428.4,368.7,2,480,2
2019,438.4,384.5,408.8,410.6,1,360,1
2019,521.3,459.0,531.2,732.1,1,960,1
2019,445.4,361.3,548.4,408.9,1,560,1
2019,398.2,410.3,347.4,450.5,1,500,1
2019,550.9,597.6,589.8,541.8,1,740,3
2019,554.2,619.1,573.0,534.0,2,720,2
2019,399.5,536.0,518.6,501.5,1,680,1
2019,562.7,532.5,540.0,615.0,1,620,1
2019,382.0,400.6,463.8,534.4,2,620,2
2019,599.3,622.5,617.2,782.9,1,820,3
2019,463.8,501.9,543.6,557.0,2,620,2
2019,478.9,580.6,517.0,482.6,1,580,1
2019,411.9,433.5,401.6,416.0,1,480,1
2019,479.7,554.3,547.9,512.9,1,580,1
2019,496.0,568.9,532.8,604.0,1,560,1
2019,407.7,449.4,517.0,472.5,2,0,2
2019,441.1,339.1,359.0,384.9,2,480,2
2019,552.9,436.6,491.8,487.9,2,400,2
2019,462.0,549.4,562.8,647.3,2,720,2
2019,527.7,538.5,572.0,636.3,1,540,3
2019,534.2,539.3,535.0,550.8,1,840,1
2019,496.2,437.7,506.0,424.2,1,460,1
2019,379.8,413.0,391.8,416.4,1,400,3
2019,590.7,657.5,587.8,704.7,1,0,3
2019,460.1,529.4,502.0,515.0,1,560,1
2019,341.8,424.3,495.9,496.7,1,580,3
2019,569.1,570.8,617.4,604.5,1,640,1
2019,575.4,523.7,530.1,415.1,1,420,1
2019,441.3,481.9,541.2,413.3,1,660,1
2019,579.4,552.7,578.2,737.9,2,680,2
2019,350.0,431.2,465.5,416.8,2,480,2
2019,427.6,328.0,378.6,406.8,1,0,1
2019,597.2,557.3,606.4,500.1,2,640,2
2019,614.3,612.0,569.9,785.9,2,760,2
2019,410.0,452.0,433.8,371.0,1,500,1
2019,613.1,596.0,535.2,475.9,1,640,1
2019,530.2,567.7,562.6,619.9,3,520,2
2019,416.3,437.2,389.9,414.2,1,0,1
2019,412.7,384.5,465.6,494.1,2,300,2
2019,576.2,501.7,588.9,632.0,3,720,2
2019,464.8,490.3,496.4,425.4,1,520,1
2019,451.1,421.4,570.0,457.5,2,620,2
2019,545.2,475.8,536.7,400.0,1,320,1
2019,424.9,433.0,359.9,490.5,1,500,1
2019,584.5,621.2,599.6,521.4,1,560,1
2019,402.5,394.8,455.7,384.8,1,260,1
2019,488.9,575.0,564.8,424.4,2,0,2
2019,432.8,481.0,486.3,596.8,1,580,3
2019,505.5,505.3,530.8,584.4,1,640,3
2019,489.3,405.2,407.2,581.8,1,0,1
2019,365.9,374.0,491.2,447.1,2,600,2
2019,372.6,456.4,514.9,415.4,1,600,1
2019,523.8,510.3,530.9,610.0,3,640,2
2019,510.8,451.6,505.4,385.6,2,680,2
2019,421.6,444.0,524.3,451.5,2,520,2
2019,561.2,606.1,588.3,710.7,1,600,3
2019,524.4,580.0,590.2,392.9,1,440,1
2019,550.5,605.8,581.8,567.6,1,800,1
2019,361.4,424.7,465.2,405.5,1,400,1
2019,632.4,609.7,611.7,692.1,1,940,1
2019,551.0,555.8,573.1,600.2,1,340,1
2019,481.8,354.0,420.4,466.4,3,640,2
2019,544.7,536.3,580.0,600.9,3,560,2
2019,369.6,358.2,376.2,396.9,1,400,3
2019,513.7,532.9,525.3,640.5,1,740,3
2019,538.6,516.0,567.9,453.4,1,600,1
2019,430.8,482.2,443.4,615.9,1,460,1
2019,401.0,463.8,495.2,401.1,1,440,1
2019,487.5,443.9,495.6,447.0,1,680,1
2019,387.3,475.8,521.0,457.5,2,380,2
2019,341.6,486.2,475.1,370.8,1,440,1
2019,548.0,651.4,560.4,706.6,1,880,1
2019,580.7,556.6,593.7,753.6,2,800,2
2019,409.6,351.0,501.2,377.2,1,440,1
2019,419.1,411.2,456.6,502.5,1,460,1
2019,552.0,571.4,520.0,589.5,2,720,2
2019,377.3,540.1,395.9,412.5,2,440,2
2019,475.3,565.6,517.2,658.3,1,320,1
2019,408.0,408.1,390.2,544.1,1,320,3
2019,553.2,556.3,588.8,632.6,2,700,2
2019,527.6,595.6,596.8,577.1,1,880,3
2019,472.1,471.6,482.2,466.0,2,560,2
2019,477.8,550.0,597.1,532.9,1,540,1
2019,411.1,486.1,521.1,391.7,1,580,1
2019,427.5,467.7,443.6,510.1,1,500,1
2019,452.1,506.1,521.2,385.4,1,620,1
2019,411.7,440.8,501.9,449.6,1,680,1
2019,365.1,535.6,521.6,467.3,1,380,1
2019,592.6,489.6,525.7,532.1,1,300,3
2019,484.4,572.2,570.3,570.2,3,840,2
2019,573.6,681.4,621.4,689.7,1,860,1
2019,464.7,419.1,489.1,420.2,1,500,1
2019,509.6,563.0,558.5,607.1,2,620,2
2019,495.6,495.7,540.1,464.1,1,520,1
2019,597.9,635.8,647.0,692.9,1,960,1
2019,423.0,541.0,540.2,453.5,1,560,1
2019,547.0,564.5,567.9,639.6,3,840,2
2019,512.7,478.3,487.5,624.3,2,860,2
2019,339.8,435.3,415.4,386.4,2,360,2
2019,643.4,599.0,614.5,691.6,3,880,2
2019,513.2,533.4,506.2,511.6,1,540,3
2019,558.1,493.7,570.9,423.9,1,840,1
2019,455.1,486.2,431.3,398.3,1,580,3
2019,456.8,468.1,448.8,403.5,2,520,2
2019,585.4,660.5,617.9,767.7,2,600,2
2019,442.4,475.7,492.9,408.5,1,600,1
2019,558.0,610.4,576.8,687.8,2,760,2
2019,424.4,434.5,452.5,681.7,1,300,1
2019,371.5,395.8,416.7,454.6,2,0,2
2019,483.1,358.0,488.1,429.8,1,600,1
2019,430.3,436.8,523.1,456.1,1,640,3
2019,505.4,353.2,451.7,469.9,1,360,1
2019,594.3,408.8,582.0,407.7,1,320,1
2019,513.7,453.0,483.9,419.0,2,640,2
2019,380.7,564.2,532.1,456.2,1,600,1
2019,535.2,364.6,454.1,390.6,1,620,1
2019,552.3,572.7,563.2,698.9,1,640,1
2019,500.0,507.3,570.8,591.9,1,800,1
2019,536.2,575.6,535.9,555.3,3,680,2
2019,432.0,593.2,493.6,479.6,2,640,2
2019,369.0,429.2,504.5,460.8,2,400,2
2019,555.2,605.2,581.7,698.6,1,720,3
2019,401.5,422.4,504.4,599.0,2,460,2
2019,367.9,435.4,534.3,542.2,1,820,1
2019,554.7,612.2,605.8,651.2,1,820,1
2019,437.8,403.3,499.5,364.0,1,600,1
2019,603.5,641.7,688.6,607.4,1,660,1
2019,415.1,451.9,507.8,401.7,1,580,1
2019,434.7,498.6,478.6,433.1,2,460,2
2019,500.2,541.1,584.7,577.2,1,560,1
2019,486.0,554.9,561.0,481.7,3,640,2
2019,406.5,469.1,456.4,435.8,2,480,2
2019,504.9,555.4,561.1,667.1,1,640,1
2019,522.6,527.2,571.0,391.6,1,700,1
2019,495.5,559.6,591.0,502.6,1,880,1
2019,639.0,680.6,632.6,772.6,3,960,2
2019,529.5,649.6,628.2,704.4,1,520,1
2019,413.8,531.6,513.2,416.3,1,460,1
2019,589.7,418.8,580.2,581.7,1,560,1
2019,505.6,350.3,501.1,422.1,1,520,1
2019,505.7,565.6,526.3,475.1,1,640,1
2019,563.1,586.7,578.6,603.5,1,640,1
2019,436.4,537.3,536.6,539.7,1,540,3
2019,405.1,442.6,355.2,400.6,1,0,3
2019,457.7,563.3,565.8,616.5,1,660,3
2019,395.5,408.0,578.5,612.3,1,680,1
2019,439.0,545.2,557.9,414.9,2,580,2
2019,441.1,462.0,528.0,548.3,2,760,2
2019,531.1,578.9,579.5,607.1,1,580,1
2019,369.0,476.0,497.0,455.1,2,480,2
2019,463.0,578.5,553.4,565.4,2,560,2
2019,589.6,659.7,607.5,769.0,3,920,2
2019,592.9,580.6,615.2,667.9,3,780,2
2019,479.3,516.8,490.3,558.1,1,680,1
2019,600.8,587.6,602.2,561.7,1,660,1
2019,509.8,411.3,488.7,474.5,1,600,3
2019,458.8,556.3,545.4,399.8,1,680,1
2019,549.8,588.1,554.8,729.0,1,580,1
2019,558.5,543.9,560.9,671.6,3,580,2
2019,599.8,603.3,605.0,688.0,1,820,3
2019,582.6,541.1,583.2,601.3,1,580,1
2019,631.7,683.4,643.9,758.5,1,980,1
2019,471.7,518.5,562.2,522.0,1,420,1
2019,529.2,576.2,563.0,595.1,3,780,2
2019,384.1,434.4,412.0,453.7,1,520,1
2019,468.3,457.2,504.4,518.1,1,440,1
2019,413.6,419.9,388.8,428.1,1,400,1
2019,565.3,533.2,615.9,611.8,1,0,3
2019,551.4,575.4,545.7,510.8,2,660,2
2019,495.8,597.3,580.3,440.5,1,740,1
2019,384.6,358.3,389.1,449.7,1,440,1
2019,400.1,462.0,471.3,587.2,1,580,1
2019,403.1,553.7,579.5,728.9,3,780,2
2019,451.2,518.5,524.0,464.8,2,580,2
2019,443.3,385.5,399.3,470.2,2,360,2
2019,587.7,620.3,517.3,539.9,1,800,1
2019,348.1,511.3,534.3,625.2,1,720,1
2019,344.5,508.3,511.2,443.3,1,480,3
2019,405.9,475.4,497.9,514.1,2,480,2
2019,442.3,554.2,493.9,545.6,1,580,1
2019,495.3,474.0,577.8,476.2,1,620,1
2019,449.6,386.0,471.9,401.6,1,260,1
2019,575.1,555.2,599.6,556.7,1,660,1
2019,500.4,545.1,502.1,479.9,2,540,2
2019,489.4,437.4,512.0,529.9,1,700,1
2019,589.2,629.2,546.9,694.2,1,660,1
2019,429.2,505.3,480.5,543.2,2,340,2
2019,563.9,525.8,511.0,556.0,3,640,2
2019,584.0,564.1,593.2,655.1,1,600,3
2019,419.1,533.0,573.3,580.8,1,500,1
2019,514.9,598.4,603.6,652.6,2,640,2
2019,532.2,563.0,578.4,758.1,2,740,2
2019,409.8,457.2,382.0,440.3,1,660,1
2019,422.6,385.1,451.7,439.1,1,700,1
2019,381.2,351.9,425.6,528.3,1,260,4
2019,364.2,431.4,458.0,363.6,1,320,3
2019,442.3,520.7,553.1,575.7,1,620,3
2019,427.6,478.6,427.2,437.4,1,500,1
2019,444.3,424.9,415.9,449.4,2,600,2
2019,561.5,602.9,575.8,531.4,1,700,3
2019,434.3,515.8,481.5,600.0,2,480,2
2019,428.1,448.1,456.1,482.8,1,740,1
2019,497.8,586.0,576.1,503.5,1,580,1
2019,443.8,481.2,518.6,441.2,1,400,1
2019,437.7,589.9,621.9,478.1,1,860,1
2019,631.2,639.2,667.0,684.0,1,600,1
2019,458.5,527.3,544.2,592.6,1,680,4
2019,558.2,615.7,618.0,666.2,1,880,3
2019,451.9,415.2,498.6,528.7,1,520,1
2019,530.5,583.4,574.3,701.9,1,600,1
2019,483.5,559.0,553.7,590.2,2,600,2
2019,397.9,340.5,452.4,501.9,2,320,2
2019,567.2,635.5,572.3,386.8,1,560,1
2019,399.4,452.1,470.2,468.2,1,440,1
2019,576.8,674.0,619.0,705.7,1,740,1
2019,363.3,524.6,509.5,611.8,1,600,1
2019,571.9,610.9,593.4,498.6,1,860,3
2019,500.8,556.5,584.4,508.9,2,840,2
2019,525.9,476.9,540.5,554.8,1,600,3
2019,397.2,483.4,502.6,544.5,1,540,1
2019,454.3,444.2,498.5,605.3,2,620,2
2019,470.3,505.6,526.4,448.1,2,420,2
2019,529.7,585.8,532.8,582.9,1,760,3
2019,430.8,544.4,560.2,658.2,2,800,2
2019,506.0,593.9,567.8,434.0,1,600,1
2019,416.8,467.9,495.5,404.8,1,560,1
2019,547.0,582.6,543.5,524.4,1,640,1
2019,420.4,481.0,426.3,426.3,1,480,1
2019,494.8,384.3,554.0,545.6,2,520,2
2019,390.3,449.2,501.7,504.3,2,520,2
2019,580.5,570.2,552.9,519.0,1,940,1
2019,440.2,531.8,498.4,549.5,1,700,1
2019,413.3,540.2,497.9,402.0,1,580,1
2019,521.8,563.6,554.0,492.6,2,800,2
2019,552.2,543.5,532.3,528.1,2,660,2
2019,375.4,497.6,494.0,602.8,1,340,1
2019,644.4,583.1,582.6,597.0,1,620,1
2019,432.3,448.2,451.0,466.9,1,560,1
2019,539.9,397.8,564.9,600.2,1,680,1
2019,527.4,386.3,524.6,667.3,2,460,2
2019,547.1,498.7,541.2,519.6,2,500,2
2019,551.8,570.3,595.6,433.2,1,600,1
2019,510.3,590.4,565.4,588.6,3,620,2
2019,427.6,532.6,558.6,410.7,1,560,1
2019,418.5,418.6,442.9,392.4,1,0,1
2019,451.1,438.6,489.1,504.8,2,580,2
2019,468.4,544.0,568.7,530.9,2,640,2
2019,601.2,583.4,610.8,679.3,1,580,3
2019,503.0,523.6,545.2,489.1,1,520,1
2019,543.0,615.2,587.7,546.4,1,640,1
2019,524.3,520.7,507.5,599.4,3,680,2
2019,551.4,557.5,523.1,603.6,1,640,3
2019,392.5,403.4,411.1,476.1,1,600,1
2019,551.9,565.5,566.8,658.4,3,760,2
2019,377.5,489.2,531.9,370.0,1,560,3
2019,442.7,563.5,522.3,546.1,1,640,1
2019,381.4,507.8,549.4,523.5,2,640,2
2019,391.2,430.5,433.0,387.1,1,540,1
2019,475.3,433.4,359.2,469.0,1,560,1
2019,478.0,512.7,532.5,524.5,1,560,1
2019,488.7,466.8,401.6,371.5,1,0,3
2019,567.7,523.4,520.8,647.4,2,540,2
2019,479.4,592.2,586.5,547.2,1,620,1
2019,561.8,629.4,571.7,589.3,1,740,3
2019,464.8,538.5,549.4,597.4,1,560,1
2019,347.5,462.8,381.9,439.6,2,420,2
2019,468.1,372.1,466.7,513.4,1,0,3
2019,496.3,547.9,591.9,499.0,2,640,2
2019,577.2,625.3,593.0,431.6,1,760,3
2019,442.2,576.6,571.0,570.5,1,580,1
2019,414.4,434.3,407.6,457.8,1,600,1
2019,526.9,574.8,513.0,481.7,2,600,2
2019,605.2,588.0,583.7,701.0,3,620,2
2019,469.3,579.8,579.9,504.9,1,600,1
2019,446.3,511.4,521.6,505.4,1,580,1
2019,470.0,470.3,522.5,458.0,2,620,2
2019,482.9,504.6,554.4,370.1,2,640,2
2019,452.6,404.8,498.1,365.2,2,640,2
2019,384.3,482.2,444.4,405.3,1,560,3
2019,623.8,618.9,599.1,674.1,1,740,1
2019,433.0,492.5,481.7,459.0,1,340,3
2019,604.5,564.7,565.9,614.1,1,740,3
2019,438.2,531.5,538.5,624.8,1,640,1
2019,547.0,609.9,537.6,664.8,1,560,1
2019,443.2,505.7,498.8,473.0,1,300,1
2019,410.7,454.2,523.7,482.1,2,620,2
2019,457.9,422.6,504.9,623.9,1,680,3
2019,578.4,588.3,572.5,545.3,2,740,2
2019,468.6,581.8,589.6,425.5,1,560,1
2019,465.1,462.7,514.9,489.1,1,560,1
2019,407.4,455.3,515.1,426.6,1,580,1
2019,370.1,391.1,527.1,448.7,1,360,3
2019,485.4,512.7,502.7,460.4,1,600,1
2019,512.7,539.9,514.9,445.0,2,640,2
2019,451.7,515.4,571.7,442.3,2,640,2
2019,595.3,618.4,591.2,640.0,1,560,1
2019,388.5,500.3,507.8,386.8,2,700,2
2019,401.7,531.1,523.0,425.6,1,480,1
2019,560.3,669.7,606.7,748.2,1,720,1
2019,428.3,528.0,550.3,465.7,1,500,3
2019,586.5,601.3,594.5,691.4,1,860,1
2019,571.6,566.5,552.5,582.5,1,920,1
2019,430.3,496.0,517.7,474.9,1,520,1
2019,425.5,473.9,522.5,628.1,1,840,1
2019,447.4,571.8,552.1,588.3,1,900,1
2019,542.2,582.5,572.7,647.4,2,660,2
2019,595.8,645.7,612.9,620.9,1,940,1
2019,426.1,534.2,522.5,522.4,1,560,1
2019,471.8,423.8,516.4,408.9,1,480,1
2019,492.7,578.8,633.8,537.5,1,680,1
2019,403.4,415.9,378.0,385.2,1,400,1
2019,420.7,397.0,423.3,401.1,1,420,1
2019,533.9,598.2,552.5,652.9,1,560,1
2019,589.1,633.1,617.5,659.1,3,980,2
2019,458.0,415.1,359.1,500.0,2,480,2
2019,466.9,428.3,509.3,568.0,1,560,1
2019,455.5,468.7,488.0,388.7,2,500,2
2019,370.2,413.9,517.3,407.8,2,240,2
2019,376.6,545.5,553.9,429.6,1,600,1
2019,410.7,400.2,495.0,486.6,1,660,1
2019,492.2,394.6,390.7,550.5,1,520,3
2019,430.6,488.1,508.6,488.9,2,0,2
2019,423.4,516.8,534.5,418.2,2,620,2
2019,616.3,547.6,590.8,723.0,1,520,1
2019,479.3,335.2,459.3,451.8,2,520,2
2019,602.5,601.8,592.3,671.0,1,700,1
2019,375.4,436.3,389.5,385.6,1,440,1
2019,439.0,424.0,550.5,583.1,1,240,3
2019,483.3,554.2,576.6,593.8,2,660,2
2019,417.0,569.1,543.6,556.5,2,600,2
2019,374.9,411.3,459.7,466.4,1,580,1
2019,570.5,610.4,600.1,620.5,1,640,1
2019,582.9,562.9,557.2,548.7,1,440,1
2019,593.2,545.8,558.3,625.0,1,860,1
2019,416.0,430.0,386.6,439.9,1,340,1
2019,532.6,559.7,576.2,654.7,1,520,1
2019,420.0,419.0,463.8,390.1,1,460,1
2019,571.0,530.7,536.6,409.2,2,760,2
2019,518.1,548.6,513.2,635.6,1,380,1
2019,528.2,546.7,566.6,550.3,1,940,1
2019,592.4,669.2,627.0,679.3,1,600,1
2019,551.0,536.6,572.3,442.1,1,580,1
2019,490.6,358.1,501.0,555.0,1,500,3
2019,492.9,340.6,459.7,383.7,1,460,1
2019,630.5,654.6,568.2,487.6,1,840,3
2019,400.5,570.4,608.0,691.2,3,880,2
2019,468.8,497.8,542.7,584.0,1,520,1
2019,436.7,508.2,553.2,538.8,1,680,1
2019,490.5,572.3,595.0,460.0,1,680,1
2019,442.7,500.6,526.9,538.7,2,680,2
2019,495.2,671.7,591.7,471.7,1,580,1
2019,550.7,546.8,549.2,607.7,1,900,3
2019,509.4,507.1,580.6,547.9,1,640,3
2019,408.7,535.2,512.9,424.6,1,580,1
2019,379.1,470.4,492.0,440.8,1,480,3
2019,474.3,535.8,470.4,393.5,1,240,1
2019,588.4,615.8,599.1,637.2,1,320,1
2019,600.7,619.7,597.5,669.8,1,760,1
2019,459.5,526.1,545.1,486.0,1,600,1
2019,538.0,581.5,594.3,587.8,1,820,3
2019,466.2,443.3,424.6,465.2,2,480,2
2019,338.7,439.0,476.4,429.0,1,480,1
2019,520.7,491.4,524.7,413.7,2,480,2
2019,372.2,389.9,476.4,516.1,1,520,1
2019,529.4,547.3,543.9,490.0,2,460,2
2019,436.0,436.6,427.7,478.7,2,420,2
2019,481.5,478.1,497.1,476.7,1,280,1
2019,401.9,460.4,371.9,359.5,2,540,2
2019,446.0,479.9,484.8,367.1,1,620,1
2019,597.9,576.6,612.0,730.4,3,700,2
2019,474.2,530.8,548.6,464.3,2,340,2
2019,600.9,617.4,595.2,565.3,2,760,2
2019,469.8,431.2,394.8,477.7,2,440,2
2019,404.6,466.2,515.5,436.6,2,740,2
2019,542.7,481.4,565.6,573.5,2,640,2
2019,459.1,357.3,470.6,397.1,1,480,1
2019,454.1,422.0,484.6,466.0,1,440,3
2019,534.4,576.4,560.3,582.8,1,620,1
2019,517.3,570.9,510.9,765.8,1,320,1
2019,596.7,598.0,577.0,762.1,2,820,2
2019,366.2,440.9,468.4,421.6,1,420,3
2019,459.4,529.9,529.2,381.3,2,620,2
2019,501.5,577.4,575.5,595.7,2,620,2
2019,425.9,502.1,538.9,445.8,1,480,3
2019,454.0,546.2,515.2,534.2,1,680,1
2019,415.9,496.5,502.7,411.0,1,580,1
2019,435.7,557.7,543.2,518.8,2,680,2
2019,488.2,520.4,444.1,445.6,1,520,1
2019,538.2,539.5,570.3,537.7,1,620,1
2019,489.4,540.3,507.4,468.3,1,500,1
2019,558.1,558.4,531.6,454.3,1,540,1
2019,347.7,354.2,415.6,507.5,2,0,2
2019,461.1,471.9,440.7,397.7,1,580,1
2019,437.2,539.0,514.1,382.8,2,680,2
2019,466.1,520.5,507.1,523.5,1,520,1
2019,601.6,613.2,587.9,687.5,1,680,1
2019,443.7,465.9,477.9,419.6,1,520,1
2019,546.4,562.2,591.9,463.0,1,500,3
2019,397.0,494.0,511.3,399.9,2,540,2
2019,423.8,487.5,475.0,545.3,2,600,2
2019,527.9,658.2,601.1,944.5,1,780,1
2019,521.2,538.0,550.6,647.7,1,680,3
2019,523.2,546.8,561.0,514.8,1,600,1
2019,557.4,511.0,555.1,538.4,1,560,1
2019,510.5,439.0,521.1,512.0,1,520,1
2019,452.1,445.1,485.5,370.9,2,340,2
2019,533.9,501.5,481.6,405.8,1,460,1
2019,376.0,495.2,536.7,438.3,1,480,1
2019,409.1,432.4,429.6,416.7,1,340,1
2019,340.4,395.2,456.5,413.8,1,400,1
2019,537.8,483.7,543.5,492.8,1,640,1
2019,381.9,477.0,512.3,462.7,1,320,1
2019,364.6,427.3,478.6,451.0,1,460,1
2019,495.1,571.1,548.1,450.3,1,560,1
2019,522.6,611.2,540.7,520.7,2,320,2
2019,444.5,492.5,521.0,477.1,1,520,3
2019,413.3,555.4,574.3,656.7,1,640,1
2019,417.1,490.4,519.4,425.3,2,480,2
2019,390.5,483.5,503.7,381.4,2,540,2
2019,653.5,694.1,659.0,743.7,1,800,1
2019,383.6,557.9,561.7,526.3,1,800,3
2019,430.8,461.7,440.8,400.6,1,500,1
2019,396.3,437.0,492.9,464.1,1,580,1
2019,507.2,605.1,557.4,443.4,2,600,2
2019,435.4,499.1,541.3,516.7,1,640,1
2019,383.1,495.6,528.7,462.0,1,640,1
2019,382.5,476.5,425.2,439.0,1,480,3
2019,561.1,591.4,608.4,656.1,2,620,2
2019,594.5,617.6,653.8,632.1,1,560,1
2019,438.5,540.9,539.2,413.2,1,580,1
2019,498.5,390.0,557.7,416.7,1,520,1
2019,392.3,451.2,478.2,507.7,1,560,3
2019,454.4,456.1,533.1,607.0,2,600,2
2019,480.6,506.8,495.6,462.9,2,0,2
2019,495.5,612.5,619.7,683.0,1,800,3
2019,363.9,468.5,502.7,408.3,1,300,1
2019,535.1,556.8,473.2,511.0,1,460,1
2019,585.4,611.5,587.7,569.4,1,780,3
2019,406.3,454.3,504.7,395.1,1,420,1
2019,348.7,366.6,404.3,468.5,2,540,2
2019,623.9,609.1,618.4,724.7,1,920,1
2019,421.2,426.2,481.1,379.8,2,560,2
2019,532.0,398.3,488.1,438.6,1,640,3
2019,370.1,337.7,533.9,456.9,1,600,1
2019,376.4,442.6,452.8,381.0,2,540,2
2019,410.0,445.7,468.8,383.3,1,420,3
2019,391.1,338.8,470.9,481.6,1,320,1
2019,500.8,538.7,540.5,501.7,1,760,1
2019,450.5,508.3,531.4,515.7,3,720,2
2019,530.9,492.0,583.1,432.8,1,460,3
2019,357.2,496.9,324.8,468.3,1,0,1
2019,423.8,382.3,431.6,380.0,2,560,2
2019,465.6,559.6,512.1,609.8,1,600,1
2019,527.7,599.6,615.4,559.5,2,860,2
2019,481.4,484.5,545.0,509.8,1,580,1
2019,434.3,492.2,411.2,494.0,1,520,3
2019,532.0,509.1,488.2,519.7,1,500,1
2019,504.8,577.2,550.8,554.7,2,560,2
2019,509.3,526.7,563.3,613.9,1,580,3
2019,485.4,439.2,424.6,631.9,1,540,1
2019,524.5,528.2,574.4,615.5,1,580,1
2019,520.8,582.1,552.9,619.4,1,620,1
2019,488.0,492.1,498.1,460.0,1,480,1
2019,379.1,448.0,596.0,471.3,1,780,1
2019,428.2,420.8,502.0,519.9,2,560,2
2019,522.2,574.1,567.3,423.1,1,840,1
